Basement,Full Baths,Other Improvements,Basement Finish,Sale Price,Type of Residence,Attic Type,Estimate (Building),Building Square Feet,property_city,Fireplaces
,1.0,,,117000,,,93350.0,,SCHAUMBURG,
2.0,2.0,0.0,3.0,350000,2.0,3.0,267990.0,2409.0,SCHAUMBURG,1.0
3.0,3.0,0.0,1.0,720000,2.0,3.0,479250.0,4500.0,SCHAUMBURG,1.0
1.0,2.0,0.0,3.0,795000,2.0,2.0,607220.0,4789.0,SCHAUMBURG,1.0
2.0,1.0,0.0,3.0,414000,1.0,3.0,199490.0,1262.0,SCHAUMBURG,1.0
2.0,1.0,0.0,3.0,414000,1.0,3.0,137410.0,1262.0,SCHAUMBURG,1.0
1.0,2.0,0.0,3.0,172000,2.0,3.0,128660.0,1250.0,SCHAUMBURG,1.0
3.0,1.0,0.0,1.0,280000,4.0,3.0,176110.0,1126.0,SCHAUMBURG,0.0
,,,,195000,,,78580.0,,SCHAUMBURG,
,,,,195000,,,98170.0,,SCHAUMBURG,
2.0,2.0,0.0,3.0,281100,2.0,3.0,270180.0,2409.0,SCHAUMBURG,1.0
,,,,175000,,,109140.0,,SCHAUMBURG,
2.0,2.0,0.0,3.0,315500,1.0,3.0,178510.0,1591.0,SCHAUMBURG,2.0
,1.0,,,308000,,,194340.0,,SCHAUMBURG,
,,,,165000,,,112520.0,,SCHAUMBURG,
2.0,2.0,0.0,3.0,336500,2.0,3.0,254540.0,2378.0,SCHAUMBURG,0.0
3.0,2.0,0.0,1.0,575000,2.0,3.0,445620.0,3262.0,SCHAUMBURG,2.0
,1.0,,,180000,,,68830.0,,SCHAUMBURG,
1.0,2.0,0.0,3.0,435000,2.0,3.0,289920.0,2638.0,SCHAUMBURG,1.0
1.0,1.0,0.0,3.0,274000,1.0,3.0,213110.0,1565.0,SCHAUMBURG,0.0
2.0,1.0,0.0,3.0,147000,2.0,3.0,115370.0,1350.0,SCHAUMBURG,0.0
,,,,172000,,,90510.0,,SCHAUMBURG,
2.0,2.0,0.0,3.0,167000,2.0,3.0,126960.0,1525.0,SCHAUMBURG,1.0
3.0,1.0,0.0,1.0,297500,1.0,3.0,188670.0,1165.0,SCHAUMBURG,0.0
3.0,1.0,0.0,1.0,297500,1.0,3.0,171230.0,1165.0,SCHAUMBURG,0.0
,1.0,,,165000,,,133670.0,,SCHAUMBURG,
3.0,2.0,0.0,1.0,275000,1.0,3.0,153340.0,1186.0,SCHAUMBURG,1.0
,1.0,,,130000,,,90770.0,,SCHAUMBURG,
,1.0,,,130000,,,106510.0,,SCHAUMBURG,
2.0,1.0,0.0,3.0,202000,1.0,3.0,208750.0,1456.0,SCHAUMBURG,1.0
2.0,2.0,0.0,3.0,385000,2.0,3.0,266450.0,2323.0,SCHAUMBURG,1.0
,,,,100000,,,66490.0,,SCHAUMBURG,
,,,,100000,,,46250.0,,SCHAUMBURG,
2.0,1.0,0.0,3.0,157000,2.0,3.0,142290.0,1412.0,SCHAUMBURG,1.0
2.0,2.0,0.0,3.0,293500,1.0,3.0,205540.0,1557.0,SCHAUMBURG,0.0
,1.0,,,192000,,,118750.0,,SCHAUMBURG,
,1.0,,,192000,,,133670.0,,SCHAUMBURG,
,1.0,,,199000,,,83720.0,,SCHAUMBURG,
,1.0,,,218500,,,101700.0,,SCHAUMBURG,
,1.0,,,218500,,,114680.0,,SCHAUMBURG,
,1.0,,,176500,,,57420.0,,SCHAUMBURG,
,1.0,,,176500,,,68010.0,,SCHAUMBURG,
3.0,1.0,0.0,1.0,264900,1.0,3.0,171390.0,976.0,SCHAUMBURG,2.0
,1.0,,,164500,,,106510.0,,SCHAUMBURG,
,,,,161000,,,100470.0,,SCHAUMBURG,
,,,,161000,,,100470.0,,SCHAUMBURG,
3.0,1.0,0.0,3.0,223500,1.0,2.0,189840.0,1260.0,SCHAUMBURG,0.0
,1.0,,,187000,,,67060.0,,SCHAUMBURG,
,1.0,,,187000,,,67060.0,,SCHAUMBURG,
,,,,195000,,,67060.0,,SCHAUMBURG,
,,,,195000,,,67060.0,,SCHAUMBURG,
,,,,170000,,,90770.0,,SCHAUMBURG,
,,,,170000,,,106510.0,,SCHAUMBURG,
3.0,2.0,0.0,3.0,378000,2.0,3.0,297980.0,2399.0,SCHAUMBURG,1.0
,1.0,,,162500,,,99240.0,,SCHAUMBURG,
,1.0,,,162500,,,99240.0,,SCHAUMBURG,
,1.0,,,162500,,,99240.0,,SCHAUMBURG,
3.0,1.0,0.0,1.0,300000,4.0,3.0,261430.0,1302.0,SCHAUMBURG,0.0
3.0,1.0,0.0,1.0,300000,4.0,3.0,261430.0,1302.0,SCHAUMBURG,0.0
,1.0,,,195000,,,104710.0,,SCHAUMBURG,
,1.0,,,95600,,,49460.0,,SCHAUMBURG,
,1.0,,,65000,,,50700.0,,SCHAUMBURG,
1.0,2.0,0.0,3.0,515000,2.0,3.0,535730.0,3224.0,SCHAUMBURG,2.0
1.0,2.0,0.0,3.0,515000,2.0,3.0,450000.0,3224.0,SCHAUMBURG,2.0
2.0,2.0,0.0,3.0,270000,2.0,3.0,222160.0,1784.0,SCHAUMBURG,1.0
2.0,1.0,0.0,3.0,356500,3.0,3.0,377520.0,2016.0,SCHAUMBURG,0.0
,,,,171250,,,114940.0,,SCHAUMBURG,
1.0,3.0,0.0,3.0,391500,2.0,2.0,318040.0,2712.0,SCHAUMBURG,1.0
,,,,183000,,,133670.0,,SCHAUMBURG,
1.0,2.0,0.0,3.0,382000,2.0,3.0,297400.0,1873.0,SCHAUMBURG,0.0
,1.0,,,169000,,,97300.0,,SCHAUMBURG,
1.0,3.0,0.0,3.0,470000,2.0,3.0,390040.0,3157.0,SCHAUMBURG,2.0
3.0,1.0,0.0,1.0,295000,1.0,3.0,230990.0,1536.0,SCHAUMBURG,1.0
3.0,1.0,0.0,1.0,295000,1.0,3.0,230990.0,1536.0,SCHAUMBURG,1.0
,,,,173500,,,108740.0,,SCHAUMBURG,
,,,,277001,,,151190.0,,SCHAUMBURG,
,,,,277001,,,151190.0,,SCHAUMBURG,
3.0,2.0,0.0,3.0,399900,2.0,3.0,266510.0,2280.0,SCHAUMBURG,1.0
3.0,2.0,0.0,3.0,399900,2.0,3.0,312960.0,2280.0,SCHAUMBURG,1.0
,1.0,,,144000,,,115790.0,,SCHAUMBURG,
,,,,122375,,,64840.0,,SCHAUMBURG,
,,,,122375,,,81010.0,,SCHAUMBURG,
2.0,2.0,0.0,3.0,296000,1.0,3.0,224520.0,1990.0,SCHAUMBURG,2.0
2.0,2.0,0.0,3.0,296000,1.0,3.0,197400.0,1990.0,SCHAUMBURG,2.0
,1.0,,,120000,,,80530.0,,SCHAUMBURG,
,1.0,,,183000,,,103080.0,,SCHAUMBURG,
,,,,220000,,,115070.0,,SCHAUMBURG,
,,,,209000,,,149940.0,,SCHAUMBURG,
,1.0,,,165000,,,24100.0,,SCHAUMBURG,
,1.0,,,165000,,,108510.0,,SCHAUMBURG,
2.0,2.0,116.0,3.0,344000,2.0,3.0,265850.0,2250.0,SCHAUMBURG,1.0
2.0,2.0,0.0,3.0,479990,3.0,3.0,444280.0,2400.0,SCHAUMBURG,0.0
1.0,2.0,0.0,3.0,370000,1.0,3.0,69110.0,1503.0,SCHAUMBURG,1.0
2.0,1.0,0.0,3.0,326995,1.0,3.0,157420.0,1188.0,SCHAUMBURG,0.0
2.0,1.0,0.0,3.0,326995,1.0,3.0,218600.0,1188.0,SCHAUMBURG,0.0
2.0,1.0,0.0,3.0,326995,1.0,3.0,218600.0,1188.0,SCHAUMBURG,0.0
2.0,1.0,0.0,3.0,326995,1.0,3.0,182070.0,1188.0,SCHAUMBURG,0.0
,1.0,,,132500,,,93990.0,,SCHAUMBURG,
1.0,2.0,0.0,3.0,556000,2.0,3.0,435210.0,2430.0,SCHAUMBURG,1.0
,1.0,,,187500,,,103270.0,,SCHAUMBURG,
,1.0,,,187500,,,103270.0,,SCHAUMBURG,
2.0,2.0,1050.0,3.0,370000,2.0,3.0,266640.0,2245.0,SCHAUMBURG,0.0
,1.0,,,169000,,,106510.0,,SCHAUMBURG,
3.0,2.0,0.0,1.0,435000,2.0,3.0,261640.0,2396.0,SCHAUMBURG,1.0
,1.0,,,133500,,,90510.0,,SCHAUMBURG,
,,,,146500,,,95930.0,,SCHAUMBURG,
,,,,214000,,,113380.0,,SCHAUMBURG,
,,,,214000,,,113380.0,,SCHAUMBURG,
,1.0,,,176000,,,60050.0,,SCHAUMBURG,
3.0,1.0,66.0,1.0,190000,2.0,3.0,121790.0,1320.0,SCHAUMBURG,1.0
2.0,2.0,0.0,3.0,319900,2.0,3.0,259530.0,2420.0,SCHAUMBURG,1.0
1.0,2.0,0.0,3.0,390000,2.0,3.0,295000.0,2332.0,SCHAUMBURG,1.0
,,,,162900,,,94480.0,,SCHAUMBURG,
,1.0,,,149000,,,106510.0,,SCHAUMBURG,
,1.0,,,165000,,,108970.0,,SCHAUMBURG,
,1.0,,,95000,,,98820.0,,SCHAUMBURG,
3.0,2.0,0.0,1.0,350000,2.0,3.0,220670.0,1724.0,SCHAUMBURG,2.0
,1.0,,,153000,,,77110.0,,SCHAUMBURG,
,1.0,,,180000,,,95340.0,,SCHAUMBURG,
1.0,2.0,76.0,3.0,249000,2.0,3.0,235340.0,1851.0,SCHAUMBURG,1.0
1.0,2.0,134.0,3.0,305000,2.0,1.0,314770.0,2260.0,SCHAUMBURG,1.0
1.0,2.0,134.0,3.0,305000,2.0,1.0,255780.0,2260.0,SCHAUMBURG,1.0
1.0,2.0,134.0,3.0,305000,2.0,1.0,238200.0,2260.0,SCHAUMBURG,1.0
,1.0,,,137000,,,39820.0,,SCHAUMBURG,
3.0,1.0,0.0,3.0,415000,2.0,3.0,276020.0,1911.0,SCHAUMBURG,1.0
,1.0,,,157000,,,80530.0,,SCHAUMBURG,
,1.0,,,200000,,,119970.0,,SCHAUMBURG,
,1.0,,,175000,,,97760.0,,SCHAUMBURG,
,1.0,,,255000,,,139120.0,,SCHAUMBURG,
1.0,2.0,0.0,3.0,419000,2.0,3.0,374360.0,2674.0,SCHAUMBURG,1.0
,,,,189900,,,133770.0,,SCHAUMBURG,
,,,,192000,,,147440.0,,SCHAUMBURG,
,,,,192000,,,141070.0,,SCHAUMBURG,
3.0,1.0,0.0,1.0,290000,4.0,3.0,203740.0,1253.0,SCHAUMBURG,0.0
3.0,1.0,0.0,1.0,290000,4.0,3.0,227720.0,1253.0,SCHAUMBURG,0.0
1.0,1.0,0.0,1.0,281500,1.0,3.0,217970.0,1165.0,SCHAUMBURG,1.0
,1.0,,,100200,,,49690.0,,SCHAUMBURG,
,1.0,,,100200,,,49690.0,,SCHAUMBURG,
,1.0,,,180000,,,139430.0,,SCHAUMBURG,
,1.0,,,180000,,,135200.0,,SCHAUMBURG,
2.0,1.0,0.0,3.0,235000,1.0,1.0,130870.0,1052.0,SCHAUMBURG,0.0
2.0,1.0,0.0,3.0,235000,1.0,1.0,147840.0,1052.0,SCHAUMBURG,0.0
,1.0,,,172500,,,86850.0,,SCHAUMBURG,
,1.0,,,172500,,,97930.0,,SCHAUMBURG,
4.0,1.0,0.0,3.0,174900,2.0,3.0,171030.0,1422.0,SCHAUMBURG,2.0
,1.0,,,167250,,,99020.0,,SCHAUMBURG,
,1.0,,,245000,,,131630.0,,SCHAUMBURG,
2.0,2.0,225.0,3.0,280000,2.0,3.0,261500.0,2748.0,SCHAUMBURG,1.0
2.0,2.0,225.0,3.0,280000,2.0,3.0,253710.0,2748.0,SCHAUMBURG,1.0
2.0,1.0,0.0,3.0,94000,1.0,2.0,191730.0,1539.0,SCHAUMBURG,1.0
,1.0,,,166000,,,66570.0,,SCHAUMBURG,
1.0,1.0,0.0,3.0,177000,2.0,3.0,143700.0,1338.0,SCHAUMBURG,0.0
2.0,1.0,0.0,3.0,239500,1.0,3.0,172420.0,1210.0,SCHAUMBURG,0.0
,1.0,,,113000,,,88700.0,,SCHAUMBURG,
2.0,1.0,0.0,3.0,225000,1.0,3.0,152000.0,988.0,SCHAUMBURG,0.0
2.0,1.0,0.0,3.0,225000,1.0,3.0,142560.0,988.0,SCHAUMBURG,0.0
,,,,178000,,,109980.0,,SCHAUMBURG,
,1.0,,,162000,,,47140.0,,SCHAUMBURG,
,1.0,,,162000,,,47140.0,,SCHAUMBURG,
,1.0,,,162000,,,55820.0,,SCHAUMBURG,
,1.0,,,152000,,,96250.0,,SCHAUMBURG,
,1.0,,,125000,,,100230.0,,SCHAUMBURG,
3.0,1.0,0.0,1.0,255000,4.0,3.0,235700.0,1150.0,SCHAUMBURG,1.0
,1.0,,,202000,,,104710.0,,SCHAUMBURG,
2.0,2.0,0.0,3.0,277500,2.0,3.0,176220.0,1767.0,SCHAUMBURG,0.0
2.0,2.0,0.0,3.0,277500,2.0,3.0,176220.0,1767.0,SCHAUMBURG,0.0
2.0,2.0,0.0,3.0,390000,2.0,3.0,270220.0,2224.0,SCHAUMBURG,1.0
,1.0,,,102000,,,42910.0,,SCHAUMBURG,
,1.0,,,102000,,,42910.0,,SCHAUMBURG,
,1.0,,,102000,,,61690.0,,SCHAUMBURG,
1.0,2.0,0.0,3.0,368000,2.0,3.0,298350.0,2295.0,SCHAUMBURG,0.0
,,,,115500,,,88700.0,,SCHAUMBURG,
,1.0,,,125000,,,55170.0,,SCHAUMBURG,
2.0,1.0,0.0,3.0,158000,2.0,3.0,112960.0,1240.0,SCHAUMBURG,2.0
,1.0,,,117000,,,64810.0,,SCHAUMBURG,
3.0,1.0,0.0,1.0,185000,2.0,3.0,135590.0,1300.0,SCHAUMBURG,1.0
1.0,1.0,0.0,3.0,240000,1.0,3.0,183700.0,1141.0,SCHAUMBURG,0.0
,1.0,,,180750,,,104710.0,,SCHAUMBURG,
,1.0,,,58000,,,55140.0,,SCHAUMBURG,
1.0,3.0,0.0,3.0,465000,2.0,3.0,520080.0,4684.0,SCHAUMBURG,2.0
1.0,3.0,0.0,3.0,465000,2.0,3.0,527140.0,4684.0,SCHAUMBURG,2.0
,1.0,,,181000,,,67060.0,,SCHAUMBURG,
,1.0,,,181000,,,56630.0,,SCHAUMBURG,
,1.0,,,194000,,,116150.0,,SCHAUMBURG,
,1.0,,,128000,,,51450.0,,SCHAUMBURG,
,1.0,,,128000,,,66570.0,,SCHAUMBURG,
1.0,2.0,550.0,3.0,430000,2.0,3.0,258200.0,2371.0,SCHAUMBURG,1.0
3.0,1.0,0.0,1.0,260000,4.0,2.0,205320.0,1075.0,SCHAUMBURG,0.0
3.0,1.0,0.0,1.0,260000,4.0,2.0,161250.0,1075.0,SCHAUMBURG,0.0
,,,,163000,,,93940.0,,SCHAUMBURG,
,,,,167000,,,106510.0,,SCHAUMBURG,
,1.0,,,165000,,,97900.0,,SCHAUMBURG,
,1.0,,,99000,,,81360.0,,SCHAUMBURG,
,,,,196000,,,104710.0,,SCHAUMBURG,
,1.0,,,180000,,,79110.0,,SCHAUMBURG,
,1.0,,,180000,,,86060.0,,SCHAUMBURG,
,1.0,,,104900,,,54770.0,,SCHAUMBURG,
,1.0,,,104900,,,54770.0,,SCHAUMBURG,
,1.0,,,104900,,,54770.0,,SCHAUMBURG,
,1.0,,,161000,,,119970.0,,SCHAUMBURG,
,1.0,,,161000,,,119970.0,,SCHAUMBURG,
,,,,224600,,,119970.0,,SCHAUMBURG,
,,,,224600,,,119970.0,,SCHAUMBURG,
3.0,2.0,18.0,3.0,420000,2.0,3.0,239590.0,1900.0,SCHAUMBURG,0.0
1.0,2.0,0.0,3.0,326000,2.0,3.0,323250.0,2212.0,SCHAUMBURG,1.0
,1.0,,,155000,,,66570.0,,SCHAUMBURG,
3.0,2.0,192.0,1.0,327000,1.0,3.0,253290.0,1413.0,SCHAUMBURG,1.0
3.0,2.0,192.0,1.0,327000,1.0,3.0,198000.0,1413.0,SCHAUMBURG,1.0
3.0,1.0,0.0,1.0,289000,4.0,3.0,73160.0,938.0,SCHAUMBURG,0.0
3.0,1.0,0.0,1.0,289000,4.0,3.0,91910.0,938.0,SCHAUMBURG,0.0
,,,,135000,,,63920.0,,SCHAUMBURG,
3.0,1.0,561.0,1.0,278000,4.0,3.0,173380.0,1131.0,SCHAUMBURG,2.0
,1.0,,,123700,,,84520.0,,SCHAUMBURG,
,,,,138500,,,68330.0,,SCHAUMBURG,
,1.0,,,170000,,,81010.0,,SCHAUMBURG,
,1.0,,,170000,,,64840.0,,SCHAUMBURG,
2.0,2.0,0.0,3.0,282500,2.0,3.0,224420.0,1582.0,SCHAUMBURG,0.0
,1.0,,,119900,,,70000.0,,SCHAUMBURG,
,1.0,,,119900,,,70000.0,,SCHAUMBURG,
,1.0,,,78000,,,40360.0,,SCHAUMBURG,
,1.0,,,265000,,,165490.0,,SCHAUMBURG,
,1.0,,,142500,,,111040.0,,SCHAUMBURG,
,1.0,,,145000,,,97820.0,,SCHAUMBURG,
,1.0,,,177000,,,119680.0,,SCHAUMBURG,
,1.0,,,177000,,,101990.0,,SCHAUMBURG,
,1.0,,,175000,,,93700.0,,SCHAUMBURG,
,1.0,,,175000,,,109950.0,,SCHAUMBURG,
,1.0,,,148000,,,72410.0,,SCHAUMBURG,
,1.0,,,148000,,,57960.0,,SCHAUMBURG,
3.0,2.0,0.0,3.0,390000,2.0,3.0,295620.0,2016.0,SCHAUMBURG,2.0
,1.0,,,175000,,,93380.0,,SCHAUMBURG,
,1.0,,,175000,,,104420.0,,SCHAUMBURG,
2.0,1.0,824.0,3.0,260000,1.0,3.0,170950.0,1140.0,SCHAUMBURG,0.0
3.0,1.0,0.0,1.0,196000,2.0,2.0,136070.0,1300.0,SCHAUMBURG,1.0
3.0,1.0,0.0,1.0,196000,2.0,2.0,111490.0,1300.0,SCHAUMBURG,1.0
3.0,1.0,0.0,1.0,196000,2.0,2.0,111490.0,1300.0,SCHAUMBURG,1.0
1.0,2.0,0.0,3.0,310000,2.0,3.0,218810.0,1372.0,SCHAUMBURG,2.0
2.0,2.0,0.0,3.0,362500,2.0,3.0,220680.0,2378.0,SCHAUMBURG,2.0
2.0,2.0,0.0,3.0,362500,2.0,3.0,293300.0,2378.0,SCHAUMBURG,2.0
3.0,2.0,0.0,3.0,385000,2.0,3.0,256930.0,2044.0,SCHAUMBURG,0.0
3.0,2.0,0.0,3.0,385000,2.0,3.0,271780.0,2044.0,SCHAUMBURG,0.0
3.0,1.0,639.0,1.0,425000,1.0,3.0,248640.0,2368.0,SCHAUMBURG,1.0
3.0,1.0,639.0,1.0,425000,1.0,3.0,257400.0,2368.0,SCHAUMBURG,1.0
2.0,2.0,0.0,3.0,278000,1.0,3.0,211270.0,1588.0,SCHAUMBURG,2.0
2.0,2.0,0.0,3.0,278000,1.0,3.0,178620.0,1588.0,SCHAUMBURG,2.0
2.0,2.0,0.0,3.0,265000,1.0,3.0,188500.0,1320.0,SCHAUMBURG,0.0
,1.0,,,135000,,,66560.0,,SCHAUMBURG,
,1.0,,,135000,,,66560.0,,SCHAUMBURG,
,1.0,,,189000,,,65930.0,,SCHAUMBURG,
,1.0,,,155000,,,106510.0,,SCHAUMBURG,
,1.0,,,155000,,,106510.0,,SCHAUMBURG,
,1.0,,,132500,,,68330.0,,SCHAUMBURG,
,1.0,,,203500,,,130710.0,,SCHAUMBURG,
,1.0,,,218000,,,131630.0,,SCHAUMBURG,
1.0,1.0,0.0,3.0,154000,2.0,3.0,113130.0,1250.0,SCHAUMBURG,0.0
3.0,2.0,0.0,1.0,223000,4.0,3.0,238700.0,1499.0,SCHAUMBURG,1.0
1.0,3.0,0.0,3.0,804500,2.0,3.0,745250.0,4584.0,SCHAUMBURG,1.0
,,,,113100,,,80730.0,,SCHAUMBURG,
,,,,113100,,,78280.0,,SCHAUMBURG,
,,,,101500,,,49460.0,,SCHAUMBURG,
,1.0,,,187000,,,68010.0,,SCHAUMBURG,
,1.0,,,187000,,,57420.0,,SCHAUMBURG,
2.0,2.0,0.0,3.0,259900,2.0,3.0,276250.0,2678.0,SCHAUMBURG,1.0
2.0,2.0,0.0,3.0,259900,2.0,3.0,276250.0,2678.0,SCHAUMBURG,1.0
2.0,2.0,0.0,3.0,259900,2.0,3.0,240530.0,2678.0,SCHAUMBURG,1.0
,1.0,,,163000,,,94480.0,,SCHAUMBURG,
,1.0,,,146000,,,87160.0,,SCHAUMBURG,
,,,,240000,,,148430.0,,SCHAUMBURG,
,,,,169000,,,69250.0,,SCHAUMBURG,
,1.0,,,185000,,,113410.0,,SCHAUMBURG,
,1.0,,,150000,,,65960.0,,SCHAUMBURG,
,1.0,,,194000,,,141070.0,,SCHAUMBURG,
,1.0,,,161000,,,106510.0,,SCHAUMBURG,
,1.0,,,174000,,,102520.0,,SCHAUMBURG,
3.0,2.0,0.0,1.0,265000,4.0,3.0,214450.0,1319.0,SCHAUMBURG,0.0
3.0,2.0,0.0,1.0,265000,4.0,3.0,214450.0,1319.0,SCHAUMBURG,0.0
,1.0,,,300000,,,121260.0,,SCHAUMBURG,
,1.0,,,300000,,,143460.0,,SCHAUMBURG,
,,,,174900,,,39090.0,,SCHAUMBURG,
3.0,2.0,0.0,3.0,455000,2.0,3.0,353540.0,2376.0,SCHAUMBURG,1.0
,1.0,,,170500,,,69330.0,,SCHAUMBURG,
4.0,2.0,0.0,3.0,375250,2.0,3.0,270190.0,2216.0,SCHAUMBURG,0.0
1.0,4.0,0.0,3.0,711500,2.0,3.0,0.0,4230.0,SCHAUMBURG,1.0
4.0,2.0,0.0,3.0,261550,1.0,2.0,171580.0,1954.0,SCHAUMBURG,1.0
,1.0,,,167000,,,77150.0,,SCHAUMBURG,
,1.0,,,167000,,,77150.0,,SCHAUMBURG,
1.0,2.0,0.0,3.0,350000,2.0,3.0,301640.0,2394.0,SCHAUMBURG,1.0
3.0,2.0,766.0,3.0,335000,2.0,3.0,285440.0,2176.0,SCHAUMBURG,2.0
3.0,2.0,384.0,3.0,350000,1.0,3.0,277780.0,2545.0,SCHAUMBURG,1.0
,1.0,,,170000,,,90510.0,,SCHAUMBURG,
,1.0,,,165000,,,90770.0,,SCHAUMBURG,
,1.0,,,165000,,,106510.0,,SCHAUMBURG,
,,,,98500,,,49460.0,,SCHAUMBURG,
,1.0,,,174000,,,141030.0,,SCHAUMBURG,
,1.0,,,174000,,,141030.0,,SCHAUMBURG,
2.0,1.0,0.0,3.0,295000,1.0,3.0,193300.0,1818.0,SCHAUMBURG,2.0
1.0,2.0,0.0,3.0,400000,2.0,3.0,262890.0,2296.0,SCHAUMBURG,0.0
3.0,2.0,0.0,1.0,370000,2.0,3.0,248330.0,1655.0,SCHAUMBURG,0.0
1.0,2.0,0.0,3.0,325000,2.0,3.0,270520.0,1705.0,SCHAUMBURG,1.0
,1.0,,,145000,,,97980.0,,SCHAUMBURG,
3.0,2.0,0.0,3.0,552500,2.0,3.0,316760.0,2528.0,SCHAUMBURG,1.0
,1.0,,,180000,,,77150.0,,SCHAUMBURG,
3.0,2.0,0.0,3.0,400000,1.0,3.0,303110.0,2466.0,SCHAUMBURG,0.0
,1.0,,,143500,,,55820.0,,SCHAUMBURG,
,1.0,,,143500,,,47140.0,,SCHAUMBURG,
1.0,2.0,0.0,3.0,335000,2.0,3.0,140730.0,1646.0,SCHAUMBURG,2.0
2.0,2.0,0.0,3.0,255000,2.0,1.0,236710.0,1790.0,SCHAUMBURG,1.0
,1.0,,,145000,,,47940.0,,SCHAUMBURG,
,1.0,,,145000,,,47940.0,,SCHAUMBURG,
3.0,3.0,0.0,1.0,375000,4.0,3.0,253400.0,1417.0,SCHAUMBURG,1.0
,,,,117000,,,62570.0,,SCHAUMBURG,
1.0,1.0,0.0,3.0,264900,1.0,3.0,194740.0,1498.0,SCHAUMBURG,0.0
2.0,1.0,0.0,3.0,244500,1.0,3.0,169870.0,1098.0,SCHAUMBURG,0.0
,1.0,,,325000,,,218010.0,,SCHAUMBURG,
3.0,1.0,0.0,1.0,279000,4.0,3.0,186610.0,1100.0,SCHAUMBURG,1.0
,1.0,,,175000,,,103270.0,,SCHAUMBURG,
,1.0,,,120000,,,98820.0,,SCHAUMBURG,
,,,,179000,,,93070.0,,SCHAUMBURG,
,1.0,,,150000,,,39090.0,,SCHAUMBURG,
1.0,2.0,0.0,3.0,665101,2.0,3.0,411420.0,2865.0,SCHAUMBURG,1.0
,,,,167000,,,82120.0,,SCHAUMBURG,
,,,,167000,,,69250.0,,SCHAUMBURG,
3.0,2.0,0.0,1.0,385000,4.0,3.0,307760.0,1964.0,SCHAUMBURG,1.0
2.0,2.0,0.0,3.0,414000,1.0,3.0,292120.0,2700.0,SCHAUMBURG,1.0
2.0,2.0,0.0,3.0,414000,1.0,3.0,244080.0,2700.0,SCHAUMBURG,1.0
2.0,2.0,0.0,3.0,315000,2.0,3.0,290140.0,2458.0,SCHAUMBURG,0.0
,1.0,,,144900,,,72410.0,,SCHAUMBURG,
2.0,1.0,0.0,3.0,265000,1.0,3.0,182120.0,1386.0,SCHAUMBURG,2.0
2.0,2.0,0.0,3.0,174000,2.0,3.0,149620.0,1065.0,SCHAUMBURG,0.0
2.0,2.0,0.0,3.0,382500,3.0,3.0,356200.0,2148.0,SCHAUMBURG,1.0
3.0,1.0,0.0,1.0,356000,4.0,3.0,213300.0,1196.0,SCHAUMBURG,1.0
1.0,2.0,0.0,1.0,539000,2.0,3.0,0.0,3167.0,SCHAUMBURG,0.0
3.0,1.0,0.0,1.0,250000,4.0,3.0,113960.0,1655.0,SCHAUMBURG,0.0
3.0,1.0,0.0,1.0,250000,4.0,3.0,113960.0,1655.0,SCHAUMBURG,0.0
3.0,1.0,0.0,1.0,250000,4.0,3.0,113960.0,1655.0,SCHAUMBURG,0.0
,1.0,,,145000,,,99870.0,,SCHAUMBURG,
2.0,1.0,0.0,3.0,150000,2.0,3.0,144630.0,1023.0,SCHAUMBURG,0.0
2.0,2.0,0.0,3.0,384790,3.0,3.0,40400.0,2148.0,SCHAUMBURG,0.0
,1.0,,,153000,,,65960.0,,SCHAUMBURG,
,1.0,,,185900,,,69330.0,,SCHAUMBURG,
,,,,166500,,,95340.0,,SCHAUMBURG,
,,,,166500,,,95340.0,,SCHAUMBURG,
,1.0,,,220000,,,148430.0,,SCHAUMBURG,
3.0,2.0,0.0,1.0,295000,2.0,3.0,203560.0,1811.0,SCHAUMBURG,1.0
3.0,1.0,0.0,1.0,281235,4.0,3.0,183480.0,1084.0,SCHAUMBURG,0.0
4.0,2.0,0.0,3.0,290000,2.0,3.0,271480.0,2242.0,SCHAUMBURG,1.0
,1.0,,,160000,,,110160.0,,SCHAUMBURG,
2.0,2.0,0.0,3.0,344000,1.0,3.0,276690.0,2323.0,SCHAUMBURG,1.0
4.0,2.0,0.0,3.0,170000,2.0,3.0,162020.0,1422.0,SCHAUMBURG,1.0
2.0,2.0,0.0,3.0,335000,1.0,3.0,272400.0,2323.0,SCHAUMBURG,1.0
,,,,174000,,,58430.0,,SCHAUMBURG,
,,,,174000,,,47340.0,,SCHAUMBURG,
,1.0,,,110000,,,31000.0,,SCHAUMBURG,
1.0,1.0,0.0,3.0,185000,2.0,3.0,138690.0,1350.0,SCHAUMBURG,1.0
3.0,1.0,0.0,1.0,297000,1.0,3.0,175630.0,950.0,SCHAUMBURG,1.0
2.0,2.0,48.0,3.0,290000,1.0,3.0,170090.0,1278.0,SCHAUMBURG,0.0
3.0,2.0,0.0,1.0,275000,4.0,2.0,194810.0,1100.0,SCHAUMBURG,0.0
,1.0,,,198000,,,128820.0,,SCHAUMBURG,
2.0,2.0,0.0,3.0,260000,2.0,3.0,237110.0,1452.0,SCHAUMBURG,1.0
1.0,3.0,0.0,3.0,650000,2.0,3.0,587620.0,4611.0,SCHAUMBURG,1.0
1.0,3.0,0.0,3.0,650000,2.0,3.0,587620.0,4611.0,SCHAUMBURG,1.0
