property_city,Estimate (Land),Estimate (Building),Type of Residence,Rooms,Bedrooms,Central Heating,Central Air,Fireplaces,Building Square Feet,Sale Price,Full Baths,Garage 1 Size,Age,Garage indicator,Tax Year,Basement,Basement Finish,Near Major Road,Construction Quality,Renovation,Repair Condition,Neighborhood Code,Roof Material,Other Heating,Attic Type,Attic Finish,Cathedral Ceiling,Site Desireability,Porch,Other Improvements,Large Lot
ARLINGTON HEIGHTS,54650,387000,2,9,5,1,1,1,3243,853443,3,5,1,1,2018,1,3,0,2,NA,2,70,1,5,3,NA,1,2,3,0,0
ARLINGTON HEIGHTS,54450,232250,4,6,3,1,0,1,1248,226096,1,3,58,1,2018,3,1,0,2,NA,2,70,1,5,3,NA,0,2,3,0,0
PALATINE,7430,180460,2,5,3,1,1,2,1458,195000,1,1,42,1,2019,2,3,0,2,NA,2,70,1,5,3,0,2,2,3,0,NA
PALATINE,35100,215550,1,7,3,1,1,1,1241,279900,1,4,70,1,2018,1,3,0,2,NA,2,60,1,5,1,3,2,2,3,0,0
SCHAUMBURG,23180,140130,1,4,2,1,1,0,1176,195000,2,3,40,1,2018,2,3,0,2,NA,2,107,1,5,3,NA,0,2,3,0,0
SCHAUMBURG,26920,154550,1,4,2,1,1,0,1176,195000,2,3,40,1,2018,2,3,0,2,NA,2,107,1,5,3,NA,0,2,3,0,0
SKOKIE,45660,189950,1,6,3,1,0,0,1180,308000,1,0,62,0,2018,1,3,0,2,NA,2,81,1,5,3,NA,0,2,3,0,0
EVANSTON,70310,395730,5,7,4,2,0,1,1875,550000,1,1,88,1,2018,1,3,0,2,NA,2,13,5,5,2,1,0,2,3,0,0
EVANSTON,66090,421990,5,7,4,2,0,1,1875,550000,1,1,88,1,2018,1,3,0,2,NA,2,13,5,5,2,1,0,2,3,0,0
HOFFMAN ESTATES,9900,322430,2,8,4,1,1,1,2594,366000,2,3,10,1,2018,1,3,0,2,NA,2,90,1,5,3,NA,1,2,3,0,0
MOUNT PROSPECT,53210,278820,4,6,3,1,1,2,1361,355000,1,3,56,1,2019,3,1,0,2,NA,2,100,1,5,3,0,0,2,3,0,NA
EVANSTON,11880,109110,NA,NA,NA,NA,NA,NA,NA,135000,1,NA,47,NA,2018,NA,NA,1,NA,NA,NA,80,NA,NA,NA,NA,NA,NA,3,NA,0
NORTHBROOK,49350,462180,1,6,2,1,1,1,2641,565000,2,3,27,1,2018,1,3,0,2,NA,1,21,1,5,3,NA,0,2,3,0,0
PALATINE,23930,159380,NA,NA,NA,NA,NA,NA,NA,215500,1,NA,16,NA,2018,NA,NA,1,NA,NA,NA,70,NA,NA,NA,NA,NA,NA,3,NA,1
DES PLAINES,37270,195070,2,6,3,1,0,1,1320,239000,1,1,94,1,2018,1,3,1,2,NA,2,23,1,5,2,3,2,2,1,0,0
DES PLAINES,16340,56490,NA,NA,NA,NA,NA,NA,NA,130000,1,NA,39,NA,2018,NA,NA,1,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,3,NA,1
GLENVIEW,1920,47120,NA,NA,NA,NA,NA,NA,NA,110000,1,NA,29,NA,2018,NA,NA,1,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,3,NA,0
GLENVIEW,83580,419690,2,9,5,1,1,1,2916,735500,2,3,30,1,2018,1,3,1,2,NA,2,102,1,5,3,NA,0,2,3,0,0
GLENVIEW,103850,539070,2,9,5,1,1,1,2916,735500,2,3,30,1,2018,1,3,1,2,NA,2,102,1,5,3,NA,0,2,3,0,0
ARLINGTON HEIGHTS,47190,217710,1,5,3,1,1,1,1180,385500,1,1,63,1,2018,1,1,0,2,NA,2,32,1,5,3,NA,2,2,1,0,0
ARLINGTON HEIGHTS,48570,347140,2,8,4,1,1,1,2804,515000,2,3,31,1,2018,3,3,0,2,NA,2,40,1,5,3,NA,0,2,3,0,0
NORTHBROOK,93280,590650,2,8,4,1,1,1,2765,662500,2,3,18,1,2018,1,3,0,2,NA,2,132,1,5,3,NA,2,2,1,0,0
NORTHBROOK,29380,61260,NA,NA,NA,NA,NA,NA,NA,150000,1,NA,35,NA,2018,NA,NA,1,NA,NA,NA,160,NA,NA,NA,NA,NA,NA,3,NA,1
ARLINGTON HEIGHTS,58080,240470,2,6,3,2,1,0,1329,487500,2,4,115,1,2018,1,1,0,2,NA,2,70,1,5,3,NA,2,2,3,0,0
SKOKIE,43470,224140,4,6,3,1,1,2,1255,314000,1,0,61,0,2019,3,1,1,2,NA,2,51,1,5,3,0,2,2,3,0,NA
SCHAUMBURG,6630,128820,NA,NA,NA,NA,NA,NA,NA,187000,1,NA,24,NA,2018,NA,NA,1,NA,NA,NA,82,NA,NA,NA,NA,NA,NA,3,NA,1
SKOKIE,6800,120980,NA,NA,NA,NA,NA,NA,NA,228000,NA,NA,12,NA,2019,NA,NA,0,NA,NA,NA,52,NA,NA,NA,0,NA,NA,3,NA,NA
SKOKIE,7870,155630,NA,NA,NA,NA,NA,NA,NA,228000,NA,NA,12,NA,2019,NA,NA,0,NA,NA,NA,52,NA,NA,NA,0,NA,NA,3,NA,NA
GLENVIEW,106330,917900,2,11,5,1,1,2,3544,1257000,4,3,12,1,2018,1,1,0,2,NA,2,110,1,5,2,3,1,2,3,0,0
EVANSTON,19500,186230,1,3,1,1,1,1,733,251000,1,1,61,1,2019,3,3,1,2,NA,2,11,1,5,3,0,2,2,3,0,NA
EVANSTON,17870,139600,1,3,1,1,1,1,733,251000,1,1,61,1,2019,3,3,1,2,NA,2,11,1,5,3,0,2,2,3,0,NA
EVANSTON,17870,139600,1,3,1,1,1,1,733,251000,1,1,61,1,2019,3,3,1,2,NA,2,11,1,5,3,0,2,2,3,0,NA
DES PLAINES,4870,127030,NA,NA,NA,NA,NA,NA,NA,173000,1,NA,32,NA,2018,NA,NA,0,NA,NA,NA,180,NA,NA,NA,NA,NA,NA,3,NA,1
GLENVIEW,95680,319530,1,6,3,1,1,1,1342,505000,1,3,64,1,2018,1,3,0,2,NA,2,132,1,5,3,NA,0,2,1,0,0
GLENVIEW,77880,209750,1,6,3,1,1,1,1342,505000,1,3,64,1,2018,1,3,0,2,NA,2,132,1,5,3,NA,0,2,1,0,0
SCHAUMBURG,21000,125360,2,5,2,1,1,0,1250,155000,1,0,44,0,2018,1,3,0,2,NA,2,105,1,5,3,NA,0,2,3,0,0
SCHAUMBURG,40190,215620,1,7,3,1,1,0,1952,271000,1,3,46,1,2018,2,3,0,2,NA,2,40,1,5,3,NA,2,2,2,61,0
HOFFMAN ESTATES,61090,398910,2,8,3,1,1,1,2996,475000,2,3,29,1,2018,1,3,0,1,NA,1,32,1,5,3,NA,0,1,3,0,0
ARLINGTON HEIGHTS,48120,380710,2,9,5,1,1,2,2619,417500,2,3,51,1,2019,3,3,0,2,NA,2,40,1,5,3,0,0,2,3,0,NA
ARLINGTON HEIGHTS,50730,191280,1,5,3,2,0,1,888,285000,1,3,95,1,2019,1,3,0,2,NA,2,72,1,5,2,3,0,2,1,0,NA
ARLINGTON HEIGHTS,2310,50900,NA,NA,NA,NA,NA,NA,NA,113000,1,NA,49,NA,2018,NA,NA,1,NA,NA,NA,81,NA,NA,NA,NA,NA,NA,3,NA,1
ARLINGTON HEIGHTS,2310,50900,NA,NA,NA,NA,NA,NA,NA,113000,1,NA,49,NA,2018,NA,NA,1,NA,NA,NA,81,NA,NA,NA,NA,NA,NA,3,NA,1
DES PLAINES,44550,203210,1,5,3,1,1,1,1005,220800,2,3,58,1,2018,1,3,0,2,NA,2,31,1,5,3,NA,0,2,3,0,0
ARLINGTON HEIGHTS,18900,89800,NA,NA,NA,NA,NA,NA,NA,175000,NA,NA,46,NA,2019,NA,NA,0,NA,NA,NA,30,NA,NA,NA,0,NA,NA,3,NA,NA
ARLINGTON HEIGHTS,21000,128710,NA,NA,NA,NA,NA,NA,NA,175000,NA,NA,46,NA,2019,NA,NA,0,NA,NA,NA,30,NA,NA,NA,0,NA,NA,3,NA,NA
SCHAUMBURG,52070,65960,NA,NA,NA,NA,NA,NA,NA,156000,1,NA,37,NA,2018,NA,NA,1,NA,NA,NA,101,NA,NA,NA,NA,NA,NA,3,NA,1
MOUNT PROSPECT,42240,249370,1,7,4,1,1,0,1836,270000,2,3,47,1,2018,3,3,1,2,NA,2,12,1,5,3,NA,0,2,3,0,0
MOUNT PROSPECT,42240,249370,1,7,4,1,1,0,1836,270000,2,3,47,1,2018,3,3,1,2,NA,2,12,1,5,3,NA,0,2,3,0,0
EVANSTON,114750,547310,2,9,4,2,0,1,2864,478265,1,1,126,1,2019,1,3,0,2,NA,2,71,1,5,3,0,0,2,3,0,NA
SCHAUMBURG,38760,204050,4,6,3,1,1,1,1540,345000,1,3,45,1,2018,3,1,0,2,NA,2,40,1,5,3,NA,0,2,3,54,0
EVANSTON,81900,416220,2,6,2,2,0,1,1802,727500,1,1,91,1,2018,1,3,0,2,NA,2,13,3,5,2,3,2,2,3,0,0
EVANSTON,97500,402500,2,6,2,2,0,1,1802,727500,1,1,91,1,2018,1,3,0,2,NA,2,13,3,5,2,3,2,2,3,0,0
PALATINE,8180,51150,NA,NA,NA,NA,NA,NA,NA,86000,1,NA,30,NA,2018,NA,NA,0,NA,NA,NA,70,NA,NA,NA,NA,NA,NA,3,NA,1
PALATINE,8180,51150,NA,NA,NA,NA,NA,NA,NA,86000,1,NA,30,NA,2018,NA,NA,0,NA,NA,NA,70,NA,NA,NA,NA,NA,NA,3,NA,1
NORTHBROOK,4590,232350,NA,NA,NA,NA,NA,NA,NA,240000,NA,NA,39,NA,2019,NA,NA,0,NA,NA,NA,61,NA,NA,NA,0,NA,NA,3,NA,NA
PALATINE,6100,93660,NA,NA,NA,NA,NA,NA,NA,105000,NA,NA,45,NA,2019,NA,NA,1,NA,NA,NA,60,NA,NA,NA,0,NA,NA,3,NA,NA
SCHAUMBURG,27680,129550,NA,NA,NA,NA,NA,NA,NA,191000,NA,NA,22,NA,2019,NA,NA,1,NA,NA,NA,10,NA,NA,NA,0,NA,NA,3,NA,NA
SCHAUMBURG,28500,125010,NA,NA,NA,NA,NA,NA,NA,191000,NA,NA,22,NA,2019,NA,NA,1,NA,NA,NA,10,NA,NA,NA,0,NA,NA,3,NA,NA
SCHAUMBURG,28500,125010,NA,NA,NA,NA,NA,NA,NA,191000,NA,NA,22,NA,2019,NA,NA,1,NA,NA,NA,10,NA,NA,NA,0,NA,NA,3,NA,NA
SCHAUMBURG,6510,94620,NA,NA,NA,NA,NA,NA,NA,163500,1,NA,44,NA,2018,NA,NA,1,NA,NA,NA,170,NA,NA,NA,NA,NA,NA,3,NA,1
SCHAUMBURG,6510,94620,NA,NA,NA,NA,NA,NA,NA,163500,1,NA,44,NA,2018,NA,NA,1,NA,NA,NA,170,NA,NA,NA,NA,NA,NA,3,NA,1
SCHAUMBURG,6510,94620,NA,NA,NA,NA,NA,NA,NA,165000,NA,NA,47,NA,2019,NA,NA,1,NA,NA,NA,170,NA,NA,NA,0,NA,NA,3,NA,NA
SCHAUMBURG,6510,94620,NA,NA,NA,NA,NA,NA,NA,165000,NA,NA,47,NA,2019,NA,NA,1,NA,NA,NA,170,NA,NA,NA,0,NA,NA,3,NA,NA
MOUNT PROSPECT,43170,194810,1,6,3,1,1,1,1509,310000,2,3,60,1,2019,1,1,0,2,NA,2,100,1,5,3,0,0,2,3,317,NA
PALATINE,16770,58630,NA,NA,NA,NA,NA,NA,NA,140500,1,NA,43,NA,2018,NA,NA,1,NA,NA,NA,70,NA,NA,NA,NA,NA,NA,3,NA,1
HOFFMAN ESTATES,18480,141320,1,8,3,1,1,0,1366,188000,2,1,46,1,2018,3,1,0,2,NA,2,109,1,5,2,3,2,2,3,0,0
HOFFMAN ESTATES,18480,141320,1,8,3,1,1,0,1366,188000,2,1,46,1,2018,3,1,0,2,NA,2,109,1,5,2,3,2,2,3,0,0
GLENVIEW,12190,112480,NA,NA,NA,NA,NA,NA,NA,217000,1,NA,34,NA,2018,NA,NA,1,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,3,NA,1
ARLINGTON HEIGHTS,48120,443580,2,8,4,1,1,1,2897,499000,2,3,31,1,2018,3,3,0,2,NA,2,40,1,5,3,NA,0,2,1,307,0
MOUNT PROSPECT,13980,129600,2,5,3,1,1,0,1179,175000,1,0,53,0,2018,1,3,0,2,NA,2,81,1,5,3,NA,0,2,3,0,0
SCHAUMBURG,14030,101950,NA,NA,NA,NA,NA,NA,NA,185000,NA,NA,32,NA,2019,NA,NA,0,NA,NA,NA,20,NA,NA,NA,0,NA,NA,3,NA,NA
SCHAUMBURG,13020,91510,NA,NA,NA,NA,NA,NA,NA,185000,NA,NA,32,NA,2019,NA,NA,0,NA,NA,NA,20,NA,NA,NA,0,NA,NA,3,NA,NA
EVANSTON,63750,146250,2,15,7,2,0,1,3482,354000,3,1,93,1,2019,1,2,0,2,NA,2,60,2,5,3,0,0,2,3,0,NA
HOFFMAN ESTATES,6900,21230,NA,NA,NA,NA,NA,NA,NA,67500,1,NA,40,NA,2018,NA,NA,1,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,3,NA,1
HOFFMAN ESTATES,6440,35400,NA,NA,NA,NA,NA,NA,NA,67500,1,NA,40,NA,2018,NA,NA,1,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,3,NA,1
PALATINE,36070,179810,5,5,2,1,0,0,1268,284000,1,3,64,1,2018,1,3,1,2,NA,2,60,1,5,1,1,2,2,1,0,0
SCHAUMBURG,32220,66570,NA,NA,NA,NA,NA,NA,NA,142500,NA,NA,39,NA,2019,NA,NA,0,NA,NA,NA,105,NA,NA,NA,0,NA,NA,3,NA,NA
SCHAUMBURG,31680,70070,NA,NA,NA,NA,NA,NA,NA,142500,NA,NA,39,NA,2019,NA,NA,0,NA,NA,NA,105,NA,NA,NA,0,NA,NA,3,NA,NA
SKOKIE,7750,78770,NA,NA,NA,NA,NA,NA,NA,98000,1,NA,47,NA,2018,NA,NA,0,NA,NA,NA,31,NA,NA,NA,NA,NA,NA,3,NA,1
ARLINGTON HEIGHTS,45500,278300,1,7,4,1,1,1,1615,390000,2,3,50,1,2018,3,1,0,2,NA,2,31,1,5,3,NA,0,2,3,0,0
ARLINGTON HEIGHTS,25920,214040,4,5,3,1,1,1,1109,260000,1,3,56,1,2019,3,1,0,2,NA,2,30,1,5,3,0,2,2,3,0,NA
ARLINGTON HEIGHTS,30720,135930,2,8,4,1,1,0,2925,750000,3,3,1,1,2018,1,3,0,2,NA,2,70,1,5,3,NA,2,2,3,0,0
ARLINGTON HEIGHTS,35570,175740,2,8,4,1,1,0,2925,750000,3,3,1,1,2018,1,3,0,2,NA,2,70,1,5,3,NA,2,2,3,0,0
NORTHBROOK,2670,234980,NA,NA,NA,NA,NA,NA,NA,255000,1,NA,30,NA,2018,NA,NA,1,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,3,NA,0
HOFFMAN ESTATES,45060,250450,2,9,3,1,1,2,2224,300000,2,3,35,1,2019,2,3,0,2,NA,2,65,1,5,3,0,2,2,3,0,NA
DES PLAINES,29900,154330,5,4,2,1,0,0,812,193000,1,2,71,1,2018,1,1,0,2,NA,2,180,1,2,1,1,0,2,3,0,0
NORTHBROOK,75220,360810,2,9,4,1,1,1,2232,540000,2,3,40,1,2018,3,3,1,2,NA,2,350,1,5,3,NA,0,2,3,0,0
NORTHBROOK,90520,390470,2,9,4,1,1,1,2232,540000,2,3,40,1,2018,3,3,1,2,NA,2,350,1,5,3,NA,0,2,3,0,0
HOFFMAN ESTATES,37230,186290,1,6,3,1,0,2,1674,315000,2,1,52,1,2019,2,3,0,2,NA,2,11,1,5,3,0,0,2,3,0,NA
HOFFMAN ESTATES,37230,225090,1,6,3,1,0,2,1674,315000,2,1,52,1,2019,2,3,0,2,NA,2,11,1,5,3,0,0,2,3,0,NA
HOFFMAN ESTATES,40470,270410,2,7,3,1,1,0,1981,399000,2,3,29,1,2018,3,3,0,2,NA,2,40,1,5,3,NA,0,2,3,0,0
NORTHBROOK,116130,371710,2,8,4,1,1,1,1874,615000,2,1,59,1,2018,3,1,0,2,NA,2,23,1,5,2,3,0,2,1,0,0
EVANSTON,NA,NA,5,9,3,2,1,0,2410,755550,3,3,91,1,2018,1,1,0,2,NA,2,120,1,5,2,1,2,2,3,0,0
PALATINE,41350,234340,1,7,4,1,1,0,1502,174000,2,1,53,1,2018,3,3,1,2,NA,2,70,1,5,2,3,0,2,3,0,0
PALATINE,41350,234340,1,7,4,1,1,0,1502,174000,2,1,53,1,2018,3,3,1,2,NA,2,70,1,5,2,3,0,2,3,0,0
SKOKIE,19930,276200,2,9,4,1,0,0,2145,372500,2,0,51,0,2018,1,3,1,2,NA,2,31,1,5,3,NA,0,2,3,0,0
NORTHBROOK,3180,212920,NA,NA,NA,NA,NA,NA,NA,75000,1,NA,40,NA,2018,NA,NA,0,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,3,NA,1
NORTHBROOK,3180,212920,NA,NA,NA,NA,NA,NA,NA,75000,1,NA,40,NA,2018,NA,NA,0,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,3,NA,1
SCHAUMBURG,36140,288540,2,7,3,1,1,0,2016,357500,2,3,47,1,2018,3,3,0,2,NA,2,71,1,5,3,NA,2,2,3,0,0
PALATINE,46660,323090,2,8,5,1,1,0,2664,324000,2,3,47,1,2018,3,1,0,2,NA,2,70,1,5,3,NA,0,2,3,0,0
ARLINGTON HEIGHTS,3380,109490,NA,NA,NA,NA,NA,NA,NA,144000,1,NA,21,NA,2018,NA,NA,1,NA,NA,NA,31,NA,NA,NA,NA,NA,NA,3,NA,1
ARLINGTON HEIGHTS,16090,141750,NA,NA,NA,NA,NA,NA,NA,144000,1,NA,21,NA,2018,NA,NA,1,NA,NA,NA,31,NA,NA,NA,NA,NA,NA,3,NA,1
ARLINGTON HEIGHTS,5600,156180,NA,NA,NA,NA,NA,NA,NA,173000,NA,NA,40,NA,2019,NA,NA,0,NA,NA,NA,72,NA,NA,NA,0,NA,NA,3,NA,NA
PALATINE,35490,258220,1,7,4,1,1,2,1875,348900,1,3,71,1,2019,4,3,0,2,NA,2,60,1,5,3,0,2,2,3,0,NA
PALATINE,17670,94290,NA,NA,NA,NA,NA,NA,NA,125000,1,NA,26,NA,2018,NA,NA,1,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,3,NA,1
SKOKIE,33480,243170,4,6,3,1,1,0,1400,325000,1,0,55,0,2018,3,1,0,2,NA,2,81,1,5,3,NA,0,2,3,0,0
PALATINE,8380,38210,NA,NA,NA,NA,NA,NA,NA,65000,1,NA,38,NA,2018,NA,NA,0,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,3,NA,1
MOUNT PROSPECT,3120,83720,NA,NA,NA,NA,NA,NA,NA,158000,1,NA,43,NA,2018,NA,NA,0,NA,NA,NA,81,NA,NA,NA,NA,NA,NA,3,NA,1
MOUNT PROSPECT,2190,96140,NA,NA,NA,NA,NA,NA,NA,158000,1,NA,43,NA,2018,NA,NA,0,NA,NA,NA,81,NA,NA,NA,NA,NA,NA,3,NA,1
HOFFMAN ESTATES,56860,379570,2,8,4,1,1,1,2922,400000,2,3,29,1,2018,3,3,1,2,NA,2,32,1,5,2,1,0,2,3,0,0
DES PLAINES,38720,181350,1,5,3,1,0,0,1279,285000,1,3,64,1,2018,2,3,1,2,NA,2,30,1,5,3,NA,0,2,3,0,0
SCHAUMBURG,24590,131630,NA,NA,NA,NA,NA,NA,NA,264000,1,NA,21,NA,2018,NA,NA,1,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,3,NA,1
GLENVIEW,197020,1245430,2,10,6,1,0,2,4953,1005000,4,3,65,1,2019,1,3,0,1,NA,2,21,2,5,3,0,2,2,1,0,NA
GLENVIEW,197020,1245430,2,10,6,1,0,2,4953,1005000,4,3,65,1,2019,1,3,0,1,NA,2,21,2,5,3,0,2,2,1,0,NA
GLENVIEW,197020,1245430,2,10,6,1,0,2,4953,1005000,4,3,65,1,2019,1,3,0,1,NA,2,21,2,5,3,0,2,2,1,0,NA
DES PLAINES,38400,241630,4,6,4,1,1,0,1431,280000,2,1,54,1,2018,3,1,1,2,NA,2,31,1,5,3,NA,0,2,3,0,0
DES PLAINES,33600,195760,4,6,4,1,1,0,1431,280000,2,1,54,1,2018,3,1,1,2,NA,2,31,1,5,3,NA,0,2,3,0,0
NORTHBROOK,126730,433360,2,8,4,1,1,1,3509,680000,3,3,42,1,2018,1,3,0,2,NA,2,51,1,5,3,NA,2,2,3,0,0
PALATINE,23540,103080,NA,NA,NA,NA,NA,NA,NA,158500,NA,NA,27,NA,2019,NA,NA,0,NA,NA,NA,43,NA,NA,NA,0,NA,NA,3,NA,NA
GLENVIEW,15130,306380,NA,NA,NA,NA,NA,NA,NA,375000,1,NA,11,NA,2018,NA,NA,1,NA,NA,NA,160,NA,NA,NA,NA,NA,NA,3,NA,1
GLENVIEW,9550,301260,NA,NA,NA,NA,NA,NA,NA,375000,1,NA,11,NA,2018,NA,NA,1,NA,NA,NA,160,NA,NA,NA,NA,NA,NA,3,NA,1
EVANSTON,141960,413040,2,7,3,1,1,1,2149,707500,2,4,87,1,2018,1,3,0,2,NA,2,20,1,5,3,NA,2,2,3,0,0
PALATINE,36430,247810,1,8,4,2,1,2,2118,325000,2,4,53,1,2019,1,3,0,2,NA,2,50,1,5,3,0,2,2,3,0,NA
ARLINGTON HEIGHTS,41250,188080,1,6,3,1,0,0,881,274900,1,3,62,1,2018,3,1,0,2,NA,2,70,1,5,2,3,0,2,3,0,0
ARLINGTON HEIGHTS,41250,188080,1,6,3,1,0,0,881,274900,1,3,62,1,2018,3,1,0,2,NA,2,70,1,5,2,3,0,2,3,0,0
MOUNT PROSPECT,1510,67120,NA,NA,NA,NA,NA,NA,NA,101000,1,NA,45,NA,2018,NA,NA,0,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,3,NA,1
NORTHBROOK,79810,322570,2,6,3,1,1,0,1372,410000,1,2,68,1,2018,1,1,0,2,NA,2,132,1,5,2,3,2,2,3,0,0
NORTHBROOK,79810,322570,2,6,3,1,1,0,1372,410000,1,2,68,1,2018,1,1,0,2,NA,2,132,1,5,2,3,2,2,3,0,0
ARLINGTON HEIGHTS,50510,412410,2,8,4,1,1,1,2429,567500,2,3,48,1,2018,3,1,1,2,NA,2,70,1,5,2,3,2,2,3,0,0
ARLINGTON HEIGHTS,50510,412410,2,8,4,1,1,1,2429,567500,2,3,48,1,2018,3,1,1,2,NA,2,70,1,5,2,3,2,2,3,0,0
ARLINGTON HEIGHTS,50510,412410,2,8,4,1,1,2,2429,573000,2,3,51,1,2019,3,1,1,2,NA,2,70,1,5,2,3,2,2,3,0,NA
ARLINGTON HEIGHTS,50510,412410,2,8,4,1,1,2,2429,573000,2,3,51,1,2019,3,1,1,2,NA,2,70,1,5,2,3,2,2,3,0,NA
PALATINE,8960,46240,NA,NA,NA,NA,NA,NA,NA,75000,1,NA,33,NA,2018,NA,NA,1,NA,NA,NA,70,NA,NA,NA,NA,NA,NA,3,NA,1
PALATINE,8490,35270,NA,NA,NA,NA,NA,NA,NA,75000,1,NA,33,NA,2018,NA,NA,1,NA,NA,NA,70,NA,NA,NA,NA,NA,NA,3,NA,1
HOFFMAN ESTATES,58180,276120,4,8,3,1,1,1,2162,375000,2,3,31,1,2018,3,1,0,2,NA,2,65,1,5,3,NA,2,2,3,0,0
SCHAUMBURG,37710,171890,1,5,3,1,0,0,1251,344000,1,3,45,1,2018,1,1,0,2,NA,2,40,1,5,3,NA,0,2,3,0,0
SCHAUMBURG,11890,60840,NA,NA,NA,NA,NA,NA,NA,50000,1,NA,40,NA,2018,NA,NA,1,NA,NA,NA,74,NA,NA,NA,NA,NA,NA,3,NA,1
EVANSTON,7390,107010,NA,NA,NA,NA,NA,NA,NA,120000,1,NA,59,NA,2018,NA,NA,1,NA,NA,NA,112,NA,NA,NA,NA,NA,NA,3,NA,1
DES PLAINES,4060,135190,NA,NA,NA,NA,NA,NA,NA,205900,1,NA,13,NA,2018,NA,NA,1,NA,NA,NA,180,NA,NA,NA,NA,NA,NA,3,NA,1
PALATINE,8180,51150,NA,NA,NA,NA,NA,NA,NA,110000,NA,NA,33,NA,2019,NA,NA,0,NA,NA,NA,70,NA,NA,NA,0,NA,NA,3,NA,NA
EVANSTON,6190,463470,NA,NA,NA,NA,NA,NA,NA,688000,1,NA,13,NA,2018,NA,NA,0,NA,NA,NA,41,NA,NA,NA,NA,NA,NA,3,NA,1
PALATINE,69170,320210,NA,NA,NA,NA,NA,NA,NA,590000,NA,NA,32,NA,2019,NA,NA,1,NA,NA,NA,70,NA,NA,NA,0,NA,NA,3,NA,NA
PALATINE,14560,68900,NA,NA,NA,NA,NA,NA,NA,159000,1,NA,23,NA,2018,NA,NA,1,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,3,NA,1
PALATINE,19760,78210,NA,NA,NA,NA,NA,NA,NA,118000,1,NA,33,NA,2018,NA,NA,1,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,3,NA,1
PALATINE,17780,88920,NA,NA,NA,NA,NA,NA,NA,118000,1,NA,33,NA,2018,NA,NA,1,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,3,NA,1
PALATINE,12540,57160,NA,NA,NA,NA,NA,NA,NA,123927,1,NA,38,NA,2018,NA,NA,0,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,3,NA,1
NORTHBROOK,142500,577340,2,10,5,1,1,2,4514,842500,4,3,32,1,2018,1,3,0,2,NA,2,21,1,5,3,NA,0,2,1,221,0
SCHAUMBURG,37950,181410,1,6,3,1,0,1,1293,214000,1,1,48,1,2018,2,3,0,2,NA,2,40,1,5,3,NA,0,2,3,0,0
SCHAUMBURG,9640,49350,NA,NA,NA,NA,NA,NA,NA,78000,1,NA,40,NA,2018,NA,NA,1,NA,NA,NA,74,NA,NA,NA,NA,NA,NA,3,NA,1
SCHAUMBURG,8530,51580,NA,NA,NA,NA,NA,NA,NA,78000,1,NA,40,NA,2018,NA,NA,1,NA,NA,NA,74,NA,NA,NA,NA,NA,NA,3,NA,1
MOUNT PROSPECT,2890,151900,NA,NA,NA,NA,NA,NA,NA,275000,1,NA,16,NA,2018,NA,NA,1,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,3,NA,1
MOUNT PROSPECT,2750,172220,NA,NA,NA,NA,NA,NA,NA,275000,1,NA,16,NA,2018,NA,NA,1,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,3,NA,1
SCHAUMBURG,54740,69330,NA,NA,NA,NA,NA,NA,NA,155000,1,NA,37,NA,2018,NA,NA,1,NA,NA,NA,101,NA,NA,NA,NA,NA,NA,3,NA,1
SCHAUMBURG,54740,69330,NA,NA,NA,NA,NA,NA,NA,155000,1,NA,37,NA,2018,NA,NA,1,NA,NA,NA,101,NA,NA,NA,NA,NA,NA,3,NA,1
SCHAUMBURG,54740,69330,NA,NA,NA,NA,NA,NA,NA,175000,NA,NA,40,NA,2019,NA,NA,1,NA,NA,NA,101,NA,NA,NA,0,NA,NA,3,NA,NA
SCHAUMBURG,54740,69330,NA,NA,NA,NA,NA,NA,NA,175000,NA,NA,40,NA,2019,NA,NA,1,NA,NA,NA,101,NA,NA,NA,0,NA,NA,3,NA,NA
SKOKIE,10450,106570,NA,NA,NA,NA,NA,NA,NA,150500,1,NA,44,NA,2018,NA,NA,1,NA,NA,NA,52,NA,NA,NA,NA,NA,NA,3,NA,1
SCHAUMBURG,23540,110160,NA,NA,NA,NA,NA,NA,NA,170000,1,NA,19,NA,2018,NA,NA,1,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,3,NA,1
